date,target_return_21d,ret_petr4,cdi_daily,pred_huber_21d,pred_xgb_21d,pred_ml,cdi_21d_proxy,upside,position,pos_change,costs,strategy_gross,strategy_net,equity,benchmark_buyhold,benchmark_cdi
2023-02-06,0.020073300229702662,0.039154271943761,0.000507880373261882,-0.327219666667985,-0.13226996,0.004477652941624638,0.010719830392053709,-0.1414732397798537,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0132890626158169,1.0420032764370073,1.0132890626158169
2023-02-07,-0.022624498701146245,-0.0062251512375940754,0.000507880373261882,-0.33205183227666707,-0.1528201,0.002277141109763626,0.010719830392053709,-0.1618054141172457,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0138036922431604,1.0355166484511185,1.0138036922431604
2023-02-08,-0.029405909760969018,0.016642187508938436,0.000507880373261882,-0.2937684042787507,-0.13252781,0.023044593764002055,0.010719830392053709,-0.1417283546846423,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.014318583240791,1.0527499106832694,1.014318583240791
2023-02-09,-0.07597459758859171,-0.004613466299152405,0.000507880373261882,-0.35911898854500174,-0.15236466,-0.021341277702633825,0.010719830392053709,-0.1613548054747379,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0148337357414539,1.0478930844488965,1.0148337357414539
2023-02-10,-0.0883461802924067,0.03001149200226432,0.000507880373261882,-0.3206390017803379,-0.13288006,0.010232224407452528,0.010719830392053709,-0.14207688198175283,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.015349149877961,1.0793419193720626,1.015349149877961
2023-02-13,-0.13069480484043783,0.002989270943278733,0.000507880373261882,-0.31586270855118465,-0.14456902,0.005486324877483925,0.010719830392053709,-0.1536418551089529,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0158648257831921,1.0825683648095044,1.0158648257831921
2023-02-14,-0.13626123799889767,-0.003739590826363851,0.000507880373261882,-0.3531874588355854,-0.15884969,-0.014834891586099318,0.010719830392053709,-0.16777106917235596,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0163807635900945,1.078520002083551,1.0163807635900945
2023-02-15,-0.12374728762400633,0.001500077208315204,0.000507880373261882,-0.28792620740631153,-0.1448633,0.0164174591323809,0.010719830392053709,-0.15393300219285044,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.016896963431683,1.0801378653573885,1.016896963431683
2023-02-16,-0.1469152061624155,0.00410407786949176,0.000507880373261882,-0.3167195652224525,-0.14478895,0.004001051604223078,0.010719830392053709,-0.15385946352288482,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0174134254410394,1.084570835266602,1.0174134254410394
2023-02-17,-0.1331629562075477,-0.015390457684263342,0.000507880373261882,-0.32397053750201443,-0.16173603,-0.011329978852492501,0.010719830392053709,-0.17062675205480615,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.017930149751314,1.0678787937208452,1.017930149751314
2023-02-22,-0.12225316798468777,-0.026056129784038585,0.000507880373261882,-0.3378959046513503,-0.16490938,-0.027589310473553567,0.010719830392053709,-0.173766446352296,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0184471364957242,1.0400540052780323,1.0184471364957242
2023-02-23,-0.11947944529886911,0.030213145309540994,0.000507880373261882,-0.2924620066995492,-0.16171685,0.009407864494504016,0.010719830392053709,-0.1706077629194983,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.018964385807555,1.0714773080692674,1.018964385807555
2023-02-24,-0.14567505049031548,-0.02478858493750539,0.000507880373261882,-0.33060720204492916,-0.17052823,-0.015115584789002528,0.010719830392053709,-0.17932572211732345,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0194818978201594,1.0449169018095827,1.0194818978201594
2023-02-27,-0.10910000166326006,0.009602896062871687,0.000507880373261882,-0.302198957212106,-0.16049092,-0.002241166113301679,0.010719830392053709,-0.16939487613105964,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.019999672666958,1.0549511302119983,1.019999672666958
2023-02-28,-0.1020995485862074,-0.03541514582781098,0.000507880373261882,-0.309559770932531,-0.16593574,-0.003838824581623948,0.010719830392053709,-0.17478195228397841,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0205177104814391,1.0175898820943263,1.0205177104814391
2023-03-01,-0.05697833388812179,0.0023724481902625675,0.000507880373261882,-0.312230619743601,-0.16921525,-0.003738088021421875,0.010719830392053709,-0.17802667655036053,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0210360113971588,1.0200040613685304,1.0210360113971588
2023-03-02,-0.05646333791757141,-0.026432592119454368,0.000507880373261882,-0.31342699223399106,-0.16265541,-0.010587465558015128,0.010719830392053709,-0.1715364024030176,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.021554575547741,0.9930427100541891,1.021554575547741
2023-03-03,-0.0520967062447637,0.042117792058092095,0.000507880373261882,-0.2923133763269041,-0.15348771,0.00842279929174795,0.010719830392053709,-0.16246590578012865,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0220734030668777,1.0348674764210557,1.0220734030668777
2023-03-06,-0.050939096228507785,0.010066665025617733,0.000507880373261882,-0.2939248863371235,-0.15126722,0.008919792797947754,0.010719830392053709,-0.16026900435893432,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0225924940883284,1.0452851406520929,1.0225924940883284
2023-03-07,-0.0688741781539306,-0.03369111192977571,0.000507880373261882,-0.3224439403980407,-0.15625575,-0.013405095021834939,0.010719830392053709,-0.1652045872822967,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0231118487459208,1.0100683219798519,1.0231118487459208
2023-03-08,-0.03323902740202678,0.012674062720825989,0.000507880373261882,-0.27287712029259376,-0.14534318,0.02145077493070987,0.010719830392053709,-0.15440778954801737,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0236314671735505,1.022869991244944,1.0236314671735505
2023-03-09,-0.059157962908913286,-0.004342210271385474,0.000507880373261882,-0.32904363626123595,-0.1649941,-0.01797272077891207,0.010719830392053709,-0.17385030520449407,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0241513495051813,1.0184284746626682,1.0241513495051813
2023-03-10,-0.0351877525604285,-0.013120347343302597,0.000507880373261882,-0.32658990566876306,-0.1684396,-0.010399255605335576,0.010719830392053709,-0.17725926779954848,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0246714958748446,1.0050663393307842,1.0246714958748446
2023-03-13,0.022467852739537664,-0.03213586825980798,0.000507880373261882,-0.2989453007443904,-0.160079,-0.009486923276723853,0.010719830392053709,-0.1689873173915789,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0251919064166404,0.9727676598576827,1.0251919064166404
2023-03-14,0.06420857516071843,-0.017940488253102033,0.000507880373261882,-0.2865956636575407,-0.15569761,-0.01105079873193256,0.010719830392053709,-0.1646523690741507,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0257125812647363,0.9553157330830083,1.0257125812647363
2023-03-15,0.09117046128943218,-0.01783514562708526,0.000507880373261882,-0.2805330297504174,-0.15456866,-0.01408978360748913,0.010719830392053709,-0.1635354304942398,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0262335205533684,0.9382775378636272,1.0262335205533684
2023-03-16,0.12244759469143918,-0.0034331831803654893,0.000507880373261882,-0.2543667129873693,-0.1415477,0.011031221473726791,0.010719830392053709,-0.15065254060970867,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.026754724416841,0.9350562592021191,1.026754724416841
2023-03-17,0.143740461683316,0.010694349005147182,0.000507880373261882,-0.30263287009417017,-0.15686497,-0.021125716085548665,0.010719830392053709,-0.16580740386961712,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0272761929895262,0.945056077177474,1.0272761929895262
2023-03-20,0.16008153591760976,-0.02497935261514047,0.000507880373261882,-0.284786470278161,-0.15667354,-0.007093625792135158,0.010719830392053709,-0.16561798429629748,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0277979264058648,0.9214491881845764,1.0277979264058648
2023-03-21,0.15095131647825855,0.020290851282068048,0.000507880373261882,-0.26761487706720294,-0.13553491,0.0046730928033986326,0.010719830392053709,-0.1447035157911103,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0283199248003656,0.9401461766260121,1.0283199248003656
2023-03-22,0.13569663774203966,-0.0029984150670311063,0.000507880373261882,-0.2894519069034652,-0.15502982,-0.003672739063557871,0.010719830392053709,-0.16399170049385803,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0288421883076058,0.937327228164805,1.0288421883076058
2023-03-23,0.16067046237238158,-0.022978419778148244,0.000507880373261882,-0.3182682615924616,-0.15728207,-0.02626395809507816,0.010719830392053709,-0.16622003424150922,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.029364717062231,0.9157889296465459,1.029364717062231
2023-03-24,0.18315543256528022,-0.00043583463020264676,0.000507880373261882,-0.2523789922273791,-0.12824564,0.008018464193342546,0.010719830392053709,-0.1374915955295979,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0298875111989552,0.9153897971170497,1.0298875111989552
2023-03-27,0.16872078126715095,0.01696181125902777,0.000507880373261882,-0.259200315972003,-0.15187167,0.017097457402654875,0.010719830392053709,-0.1608670441761928,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0304105708525606,0.9309164660841888,1.0304105708525606
2023-03-28,0.12095558795092831,0.017536084651421997,0.000507880373261882,-0.25295280817882604,-0.1422957,0.016187595781684196,0.010719830392053709,-0.15139264510695694,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0309338961578982,0.9472410960368438,1.0309338961578982
2023-03-29,0.12656376771021471,0.013057087626460545,0.000507880373261882,-0.28093523599104697,-0.15278201,0.004527075396629474,0.010719830392053709,-0.16176773070897943,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0314574872498872,0.9596093060311814,1.0314574872498872
2023-03-30,0.0660632493365465,0.0029198563679950548,0.000507880373261882,-0.25897436070159546,-0.14898174,0.02166485892883815,0.010719830392053709,-0.1580077639730787,0.0,0.0,0.0,0.000507880373261882,0.000507880373261882,1.0319813442635155,0.9624112273741839,1.0319813442635155
2023-03-31,0.059214208602138996,-0.021926979937430747,0.000507880373261882,-0.049342887963285315,0.049299505,-0.01435789678492682,0.010719830392053709,0.038170467204413416,1.0,1.0,0.0005,0.000507880373261882,0.000507880373261882,1.0325054673338394,0.9413084556999921,1.0325054673338394
2023-04-03,0.10002656962966139,0.04339045985253131,0.000507880373261882,-0.021522630877574302,0.061979238,0.013127604302526338,0.010719830392053709,0.05071579867123521,1.0,0.0,0.0,0.04339045985253131,0.04289045985253131,1.0767901016280406,0.9821522624558907,1.033029856595984
2023-04-04,0.09823560402465059,-0.009021286353880576,0.000507880373261882,-0.006693888950930673,0.074736506,0.006981015106449219,0.010719830392053709,0.06333767640398791,1.0,0.0,0.0,-0.009021286353880576,-0.009021286353880576,1.0670760697782298,0.9732919856531644,1.0335545121851426
2023-04-05,0.13153700360627418,0.0032905312503223602,0.000507880373261882,-0.039020554612307495,0.048752747,-0.005363402674723149,0.010719830392053709,0.0376295717104882,1.0,0.0,0.0,0.0032905312503223602,0.0032905312503223602,1.0705873169323064,0.9764946333476445,1.0340794342365778
2023-04-06,0.1315003113892912,-0.014475806238636936,0.000507880373261882,-0.018456976599264343,0.074479,0.0013989834487840615,0.010719830392053709,0.06308291533401866,1.0,0.0,0.0,-0.014475806238636936,-0.014475806238636936,1.055089702370852,0.9623590862422352,1.0346046228856203
2023-04-10,0.1453124327351505,0.02102456301681936,0.000507880373261882,-0.003218171125352356,0.056296844,0.011674193562209376,0.010719830392053709,0.045093599280824126,1.0,0.0,0.0,0.02102456301681936,0.02102456301681936,1.0772725023067453,0.9825922654957437,1.0351300782676698
2023-04-11,0.16214963727757414,0.045853970077669115,0.000507880373261882,0.0402470277837384,0.06646253,0.050702040860054275,0.010719830392053709,0.05515147196725323,1.0,0.0,0.0,0.045853970077669115,0.045853970077669115,1.1266697233930145,1.0276480218363346,1.035655800518195
2023-04-12,0.1464648987434134,0.00737573883487069,0.000507880373261882,-0.033736007409954555,0.037852608,0.012913996296498129,0.010719830392053709,0.02684504024994805,1.0,0.0,0.0,0.00737573883487069,0.00737573883487069,1.1349797450259174,1.035227685259571,1.036181789772733
2023-04-13,0.11219972911514886,0.006940138858309273,0.000507880373261882,-0.05921544625938688,0.029081699,-0.006115573185576458,0.010719830392053709,0.018167123359185133,1.0,0.0,0.0,0.006940138858309273,0.006940138858309273,1.1428566620577656,1.0424123091452384,1.03670804616689
2023-04-14,0.13173945224113282,0.010317468710259828,0.000507880373261882,-0.06149631887437648,0.026504299,0.0022812802049946446,0.010719830392053709,0.015617035815758129,1.0,0.0,0.0,0.010317468710259828,0.010317468710259828,1.1546480499088585,1.053167365528034,1.037234569836341
2023-04-17,0.09259124894132342,0.01547172140441557,0.000507880373261882,-0.06958314400508916,0.026875755,-0.0038669783233328692,0.010719830392053709,0.01598455224817652,1.0,0.0,0.0,0.01547172140441557,0.01547172140441557,1.1725124428572,1.0694616775997061,1.0377613609168297
2023-04-18,0.08221298069875993,0.02513454058582042,0.000507880373261882,-0.0656708905243765,0.029478136,0.005334500122204152,0.010719830392053709,0.018559408228961738,1.0,0.0,0.0,0.02513454058582042,0.02513454058582042,1.2019830044395736,1.0963421055403155,1.0382884195441688
2023-04-19,0.054041958765778775,-0.03265308260126695,0.000507880373261882,-0.10681242639033081,0.015699685,-0.022088980268498093,0.010719830392053709,0.004926978251998282,1.0,0.0,0.0,-0.03265308260126695,-0.03265308260126695,1.1627345541102891,1.0605431562088607,1.0388157458542404
2023-04-20,0.08325698325704689,0.006767942944437131,0.000507880373261882,-0.057143666654071695,0.027845467,0.004060316960942472,0.010719830392053709,0.016944034333453706,1.0,0.0,0.0,0.006767942944437131,0.006767942944437131,1.1706038752320331,1.0677208517801957,1.0393433399829952
2023-04-24,0.10211894613858652,0.018925522990752376,0.000507880373261882,-0.07521065674459945,0.026590133,0.0030601872962412414,0.010719830392053709,0.015701956172414544,1.0,0.0,0.0,0.018925522990752376,0.018925522990752376,1.1927581657858009,1.0879280273082674,1.0398712020664531
2023-04-25,0.09800281371416086,-0.004051168830274536,0.000507880373261882,-0.08827367978485937,0.024159582,-0.009767800966185888,0.010719830392053709,0.013297176794821786,1.0,0.0,0.0,-0.004051168830274536,-0.004051168830274536,1.187926101082514,1.083520647194454,1.0403993322407028
2023-04-26,0.09416588758746558,-0.012630648413828808,0.000507880373261882,-0.08750213216467786,0.022664946,-0.014210750640964422,0.010719830392053709,0.011818383139602817,1.0,0.0,0.0,-0.012630648413828808,-0.012630648413828808,1.1729218241581303,1.0698350788506168,1.0409277306419027
2023-04-27,0.12273209071326674,-0.024601048141261378,0.000507880373261882,-0.047557230768625586,0.026180355,0.011189599984651116,0.010719830392053709,0.015296579414320055,1.0,0.0,0.0,-0.024601048141261378,-0.024601048141261378,1.14406671789608,1.0435160145726026,1.0414563974062798
2023-04-28,0.14631097816459926,0.0226268530419143,0.000507880373261882,-0.03359695741213081,0.031606015,0.02002728953948086,0.010719830392053709,0.020664607459461193,1.0,0.0,0.0,0.0226268530419143,0.0226268530419143,1.1699533473920598,1.0671274980812209,1.0419853326701305
2023-05-02,0.10827581386439511,-0.041347714569597085,0.000507880373261882,-0.09339710092223888,0.025709031,-0.03409053844602691,0.010719830392053709,0.014830225122348883,1.0,0.0,0.0,-0.041347714569597085,-0.041347714569597085,1.1215784503243482,1.0230042148811902,1.0425145365698205
2023-05-03,0.1441921116628717,-0.0035235126852818425,0.000507880373261882,-0.04954968736364465,0.036911976,-0.006381683043064489,0.010719830392053709,0.025914336729982113,1.0,0.0,0.0,-0.0035235126852818425,-0.0035235126852818425,1.1176265544270916,1.0193996465529596,1.0430440092417845
2023-05-04,0.1845822838723301,0.015758946933539037,0.000507880373261882,-0.04763638089929484,0.03282915,0.006511446328294145,0.010719830392053709,0.021874840486754366,1.0,0.0,0.0,0.015758946933539037,0.015758946933539037,1.1352391719898223,1.035464311487056,1.043573750822527
2023-05-05,0.17568336440807686,0.041691704133547926,0.000507880373261882,-0.0011027946654648645,0.05160976,0.04151171897145592,0.010719830392053709,0.04045624013774729,1.0,0.0,0.0,0.041691704133547926,0.041691704133547926,1.1825692276692357,1.0786345832024222,1.044103761448621
2023-05-08,0.1406062726605104,0.021027801473062713,0.000507880373261882,-0.04491709492049609,0.03188527,0.01643373591004213,0.010719830392053709,0.020940952453413653,1.0,0.0,0.0,0.021027801473062713,0.021027801473062713,1.2074360586168174,1.1013158970799826,1.0446340412567097
2023-05-09,0.14045527716751738,0.0032579976665755347,0.000507880373261882,-0.04302861891781484,0.03213184,0.015923262177152456,0.010719830392053709,0.02118486258892127,1.0,0.0,0.0,0.0032579976665755347,0.0032579976665755347,1.2113698824783303,1.1049039817028319,1.0451645903835052
2023-05-10,0.16950897963694556,-0.002445602078287513,0.000507880373261882,-0.05976590318471334,0.029732285,0.0025650552883601948,0.010719830392053709,0.018810748895676577,1.0,0.0,0.0,-0.002445602078287513,-0.002445602078287513,1.2084073537761664,1.1022018262288713,1.0456954089657893
2023-05-11,0.22827645624332904,0.03603461522527913,0.000507880373261882,-0.055048792739125746,0.03409807,0.005346198797375006,0.010719830392053709,0.02313024642599104,1.0,0.0,0.0,0.03603461522527913,0.03603461522527913,1.251951847804888,1.1419192449376285,1.0462264971404132
2023-05-12,0.20613026037303706,0.031738794596472025,0.000507880373261882,-0.060939745390019645,0.029441742,0.0020668817432987784,0.010719830392053709,0.01852331707738264,1.0,0.0,0.0,0.031738794596472025,0.031738794596472025,1.291687290347041,1.1781623852984624,1.0467578550442973
2023-05-15,0.1667397478452468,-0.022732379266615328,0.000507880373261882,-0.04736726336931407,0.030751342,0.011400764658419747,0.010719830392053709,0.0198190601860313,1.0,0.0,0.0,-0.022732379266615328,-0.022732379266615328,1.2623241649690056,1.1513799511181977,1.047289482814432
2023-05-16,0.24410638799895112,0.02463060488043718,0.000507880373261882,-0.07395816609760184,0.02334948,-0.007031909904730843,0.010719830392053709,0.012495740928877286,1.0,0.0,0.0,0.02463060488043718,0.02463060488043718,1.293415972707385,1.179739135761447,1.0478213805878769
2023-05-17,0.18521584428938587,-0.024630604880437293,0.000507880373261882,-0.030990356256051923,0.038887255,0.02232891648073219,0.010719830392053709,0.027868684382476916,1.0,0.0,0.0,-0.024630604880437293,-0.024630604880437293,1.2615583549375828,1.1506814472465183,1.0483535485017617
2023-05-18,0.22543978707902546,0.005825993482208227,0.000507880373261882,-0.03855827516209279,0.032468095,0.005548893986209757,0.010719830392053709,0.021517585264098527,1.0,0.0,0.0,0.005825993482208227,0.005825993482208227,1.2689081856908746,1.1573853098582745,1.0488859866932851
2023-05-19,0.24998619818375167,-0.0015506758569295437,0.000507880373261882,-0.03263377646692958,0.035449505,0.008472565028449355,0.010719830392053709,0.024467388208509355,1.0,0.0,0.0,-0.0015506758569295437,-0.0015506758569295437,1.2669405204026634,1.1555905804011122,1.049418695299716
2023-05-22,0.2580853094217048,-0.0058409963761145095,0.000507880373261882,-0.05836175935538315,0.02407769,-0.00030555128776617053,0.010719830392053709,0.013216148621178814,1.0,0.0,0.0,-0.0058409963761145095,-0.0058409963761145095,1.2595403254142388,1.1488407800087173,1.0499516744583928
2023-05-23,0.31738506282660484,0.024298058017451253,0.000507880373261882,-0.05932696581880195,0.029431196,0.0018908718350074787,0.010719830392053709,0.018512937922680273,1.0,0.0,0.0,0.024298058017451253,0.024298058017451253,1.2901447093164733,1.176755379934183,1.0504849243067236
2023-05-24,0.26987857471060184,0.015120096727143085,0.000507880373261882,-0.07115370950088398,0.034107808,-0.0033927271657730315,0.010719830392053709,0.02313991791105452,1.0,0.0,0.0,0.015120096727143085,0.015120096727143085,1.3096518221133502,1.1945480351029738,1.0510184449821864
2023-05-25,0.1985703585588836,-0.007531471470155691,0.000507880373261882,-0.03206184855185121,0.03291797,0.008315692556351834,0.010719830392053709,0.021962709466905705,1.0,0.0,0.0,-0.007531471470155691,-0.007531471470155691,1.299788216779266,1.1855513306568652,1.051552236622329
2023-05-26,0.2345934666233085,0.013147338066623068,0.000507880373261882,-0.04544624230332242,0.032787893,0.014370147277063906,0.010719830392053709,0.021834031537583343,1.0,0.0,0.0,0.013147338066623068,0.013147338066623068,1.3168769718802764,1.2011381747963459,1.0520862993647693
2023-05-29,0.20905047872710414,-0.004116355224526791,0.000507880373261882,-0.07387351815669627,0.01851111,-0.0033826689914797188,0.010719830392053709,0.007708591712253687,1.0,0.0,0.0,-0.004116355224526791,-0.004116355224526791,1.311456238477018,1.1961938633951443,1.0526206333471944
