date,return,prob_high_vol,prob_low_vol
2019-11-25,-0.8379761190670534,0.005631317765095835,0.9943686822349044
2019-11-26,-1.8332297785439686,0.007203187890292945,0.9927968121097073
2019-11-27,0.4783886637498549,0.004309724881656543,0.9956902751183437
2019-11-28,0.6802945095808242,0.0040702259261459345,0.9959297740738542
2019-11-29,-1.2947807152512079,0.005202871359610557,0.9947971286403896
2019-12-02,-0.2751065714959835,0.004164397906546596,0.9958356020934535
2019-12-03,-0.31010701721453915,0.004428096007785126,0.995571903992215
2019-12-04,2.3194283733348664,0.006812680447607802,0.9931873195523923
2019-12-05,1.3056946296619723,0.004866290895052336,0.9951337091049477
2019-12-06,0.9938603494412739,0.004148624715488186,0.9958513752845118
2019-12-09,-0.46227046542310263,0.0040240958529464636,0.9959759041470535
2019-12-10,0.7584001681038696,0.0040136971608752195,0.9959863028391248
2019-12-11,-0.13163003740014023,0.004971677833186429,0.9950283221668136
2019-12-12,1.8570791171398129,0.010645422352880747,0.9893545776471193
2019-12-13,-3.2480451066164617,0.02703973488373894,0.9729602651162609
2019-12-16,-1.920143818356038,0.014789417674238036,0.9852105823257619
2019-12-17,1.485410265583491,0.007595943960961894,0.992404056039038
2019-12-18,2.285088319578294,0.0074389348151051035,0.9925610651848947
2019-12-19,0.22834637963857932,0.0045057243997291335,0.9954942756002708
2019-12-20,-1.1492440581409336,0.004992024026492539,0.9950079759735074
2019-12-23,0.789698646478729,0.004091762723981362,0.9959082372760186
2019-12-26,1.3353148764880558,0.004335507799839487,0.9956644922001605
2019-12-27,0.10512978962944276,0.003978706526265179,0.9960212934737349
2019-12-30,-1.120039292417576,0.005077492704152016,0.9949225072958479
2020-01-02,1.7078319164637419,0.0052709902339693965,0.9947290097660305
2020-01-03,-0.8181156208471568,0.004662908112553728,0.995337091887446
2020-01-06,1.175933098811616,0.004273691807350424,0.9957263081926493
2020-01-07,-0.39080989000902017,0.004013253374856541,0.9959867466251432
2020-01-08,-0.6211851140877183,0.004119670778677824,0.9958803292213219
2020-01-09,-0.32814538779780905,0.0039095371468633655,0.9960904628531362
2020-01-10,-0.4284282148945339,0.003935153160816848,0.9960648468391827
2020-01-13,0.198306660352999,0.003910286949134314,0.9960897130508652
2020-01-14,-1.0944603428878237,0.005167521144299973,0.9948324788556994
2020-01-15,-1.5112895275101834,0.005988176521296339,0.9940118234787031
2020-01-16,-0.10172185096524664,0.004160753537714126,0.9958392464622854
2020-01-17,1.1121586580190654,0.004124492078811332,0.9958755079211881
2020-01-20,0.5008527204563623,0.004054733988207064,0.9959452660117922
2020-01-21,-1.273960281680242,0.005655115514500435,0.9943448844854988
2020-01-22,-1.1208387162702096,0.0063932997093255894,0.9936067002906737
2020-01-23,1.2210779318625011,0.009519856120687446,0.9904801438793119
2020-01-24,-1.1865089491138476,0.028446364922894492,0.9715536350771049
2020-01-27,-4.432137426747486,0.10429319126469658,0.895706808735303
2020-01-28,2.709980452005934,0.04194903494942037,0.9580509650505793
2020-01-29,0.17449252294555195,0.010629992889188694,0.9893700071108109
2020-01-30,0.3107551742572894,0.005494960316329754,0.9945050396836699
2020-01-31,-1.7069898214815946,0.007018699677382496,0.9929813003226173
2020-02-03,-0.9537506726988347,0.0054590295095498,0.9945409704904499
2020-02-04,1.5841750726116106,0.005361668884385044,0.9946383311156146
2020-02-05,-0.8418485026140714,0.00575479475802829,0.9942452052419712
2020-02-06,2.744332089841534,0.009338579294496416,0.9906614207055034
2020-02-07,-0.8597506253095091,0.0055200761890990616,0.9944799238109009
2020-02-10,0.6883908205023761,0.00421166262366566,0.9957883373763341
2020-02-11,1.1945426419495415,0.0047458147680454355,0.9952541852319542
2020-02-12,2.180314811206351,0.006823630387372455,0.9931763696126272
2020-02-13,-1.3694671943801215,0.0063950019927073816,0.9936049980072923
2020-02-14,-1.0148778565601961,0.005733232901439114,0.9942667670985604
2020-02-17,-0.20444737434695787,0.006721560907136944,0.9932784390928626
2020-02-18,1.3203622883124342,0.017955169679363878,0.9820448303206356
2020-02-19,2.653655644745952,0.07062637216935558,0.9293736278306438
2020-02-20,-2.0845369191341554,0.19117346566153515,0.8088265343384643
2020-02-21,-2.6407872098030873,0.4953015664505005,0.5046984335494987
2020-02-26,-10.597338227037234,0.9999987858617032,1.2141382959275136e-06
2020-02-27,-3.533973707257886,0.8647222574286153,0.13527774257138392
2020-02-28,0.1586508348636411,0.6818640231827557,0.3181359768172434
2020-03-02,4.588886499972013,0.7368348602213289,0.26316513977867
2020-03-03,-1.825913261511103,0.6990627033532832,0.3009372966467157
2020-03-04,3.1731690265318067,0.7967919119269837,0.2032080880730154
2020-03-05,-6.134828865674789,0.9968881676069917,0.0031118323930072137
2020-03-06,-10.232772426312591,0.9999999890477427,1.0952256239420713e-08
2020-03-09,-35.2368794338875,0.9999999999999988,6.456134114378939e-81
2020-03-10,8.991137298402837,0.9999987346541589,1.2653458398836304e-06
2020-03-11,-10.24406374167928,0.999999991392027,8.607971750897708e-09
2020-03-12,-22.94782642823788,0.9999999999999989,1.1554327055729803e-35
2020-03-13,20.067800206549386,0.9999999999999989,1.9864799617454265e-26
2020-03-16,-16.251506131761833,0.9999999999999989,3.080840534494449e-18
2020-03-17,-0.690916073791427,0.9392501568152102,0.060749843184788765
2020-03-18,-14.104161620052782,0.9999999999999541,4.486715358417396e-14
2020-03-19,7.835539423291219,0.9999098365791876,9.016342081132738e-05
2020-03-20,-1.7345666344890507,0.9496412420511445,0.050358757948854485
2020-03-23,-4.258285266895679,0.9851979325896022,0.01480206741039688
2020-03-24,14.164774782143635,0.9999999999998757,1.2358813451839127e-13
2020-03-25,7.766660103375658,0.9998650218002741,0.00013497819972509717
2020-03-26,0.4891250198429038,0.9311587902614399,0.06884120973855937
2020-03-27,-7.876895653917006,0.9995909108839484,0.0004090891160510045
2020-03-30,0.5997209163766296,0.8326523480920469,0.16734765190795245
2020-03-31,4.458009292185093,0.8721710313865207,0.1278289686134785
2020-04-01,2.1908615582301247,0.8647351268878255,0.13526487311217383
2020-04-02,8.121505989817258,0.9969666841337942,0.00303331586620528
2020-04-03,-1.1008000509621416,0.6349185119829504,0.3650814880170491
2020-04-06,2.7649330769146907,0.5879762774664615,0.4120237225335379
2020-04-07,3.916555134598526,0.642240730842206,0.35775926915779344
2020-04-08,5.457300996211421,0.6790307037937221,0.32096929620627734
2020-04-09,-2.92896796526327,0.36198354840316227,0.6380164515968374
2020-04-13,0.6521327372180745,0.10803394245071408,0.8919660575492856
2020-04-14,-1.187409903722439,0.07424828707909048,0.9257517129209093
2020-04-15,-2.114571321125488,0.11083711323844547,0.8891628867615543
2020-04-16,-4.112343719625699,0.21604802249643856,0.7839519775035612
2020-04-17,2.5734843991489997,0.19126352706619673,0.808736472933803
2020-04-20,-1.12172737641544,0.240842662911733,0.7591573370882667
2020-04-22,4.8941324323903315,0.5421927848050228,0.457807215194977
2020-04-23,1.1860063692307052,0.5796255104941638,0.42037448950583595
2020-04-24,-6.080138801621031,0.9700854940982273,0.029914505901772245
2020-04-27,3.0862723944588266,0.9289825978936016,0.07101740210639829
2020-04-28,4.748868860546359,0.9463320530557032,0.05366794694429666
2020-04-29,5.360466584423217,0.9215309025471244,0.07846909745287542
2020-04-30,-0.8269281472346601,0.6406610334856767,0.3593389665143232
2020-05-04,-3.7829524808650166,0.6334597476695962,0.3665402523304037
2020-05-05,3.1714100932506075,0.5520193093720885,0.44798069062791135
2020-05-06,-3.747982651605316,0.536450873160117,0.46354912683988286
2020-05-07,0.9217013546427538,0.44169380142426856,0.5583061985757312
2020-05-08,5.792482630946872,0.5587940103145775,0.44120598968542224
2020-05-11,-1.802614425353004,0.21993964452858225,0.7800603554714175
2020-05-12,-0.0558118782161252,0.11329322305972032,0.8867067769402796
2020-05-13,-3.0783289454379257,0.13805292632906999,0.8619470736709298
2020-05-14,-1.0863275286969667,0.15061919040388988,0.8493808095961102
2020-05-15,-1.4460437610503343,0.31588890629949373,0.6841110937005064
2020-05-18,7.791922190482945,0.9455437368402639,0.054456263159736125
2020-05-19,0.7527765710568122,0.25959931232612865,0.7404006876738716
2020-05-20,3.265748704086376,0.14317922787387352,0.8568207721261267
2020-05-21,-0.5718210315434826,0.060782789660659864,0.9392172103393404
2020-05-22,-2.7463475752299717,0.06679940163197876,0.9332005983680215
2020-05-25,4.246091978706335,0.07269980701873008,0.9273001929812701
2020-05-26,0.9708897841547856,0.01772527678427729,0.9822747232157228
2020-05-27,1.3127799137234264,0.008059996702460777,0.9919400032975394
2020-05-28,-0.8060856871333923,0.00819794780641914,0.9918020521935811
2020-05-29,2.8431233058472145,0.018195928285793014,0.9818040717142074
2020-06-01,-0.04980079784201616,0.027277621070365243,0.9727223789296352
2020-06-02,5.129744547897621,0.10493222983265901,0.8950677701673412
2020-06-03,0.32599224126135556,0.02410197352584914,0.9758980264741512
2020-06-04,-0.18570107472127712,0.012042238629723567,0.9879577613702767
2020-06-05,3.078884251966044,0.021738296168549723,0.9782617038314506
2020-06-08,1.9257691745512926,0.02571345056843101,0.9742865494315694
2020-06-09,-3.6606291894114964,0.06107119710978519,0.9389288028902153
2020-06-10,-1.4843154036459183,0.042638097332519616,0.9573619026674807
2020-06-12,-3.8101377700887533,0.0633946539926457,0.9366053460073547
2020-06-15,0.48387454846375844,0.019178384325603703,0.9808216156743966
2020-06-16,3.1857749624348695,0.018059557908724808,0.9819404420912754
2020-06-17,0.3264497966902507,0.00638163644976977,0.9936183635502303
2020-06-18,0.7435328372082334,0.005009350536575823,0.9949906494634242
2020-06-19,-0.6035021334470138,0.007965121632946109,0.9920348783670542
2020-06-22,-2.4511031014349807,0.02315255539792262,0.9768474446020776
2020-06-23,3.285635137363887,0.03712794925176588,0.9628720507482342
2020-06-24,-3.047447822488558,0.04428838947071724,0.9557116105292829
2020-06-25,2.212915786559633,0.03250288061056683,0.9674971193894331
2020-06-26,-2.9777687237222845,0.04666220452088288,0.9533377954791171
2020-06-29,3.8590661541122318,0.0454978018268168,0.954502198173183
2020-06-30,-0.5093601837956361,0.012043278113678906,0.987956721886321
2020-07-01,0.7397499243965489,0.0055159589421038425,0.9944840410578959
2020-07-02,1.5995651967797366,0.005200890544404743,0.9947991094555951
2020-07-03,-0.36332180113187046,0.004833590189446631,0.9951664098105532
2020-07-06,2.3825825813415933,0.007682437752961621,0.9923175622470382
2020-07-07,-1.2509877412473391,0.006749188650165662,0.9932508113498342
2020-07-08,1.871406681425157,0.007598272461947128,0.9924017275380527
2020-07-09,-2.277673169418433,0.011253873302746515,0.9887461266972531
2020-07-10,1.6572542292406067,0.007966868319785901,0.9920331316802139
2020-07-13,-1.5673378149620252,0.0104948402618592,0.9895051597381406
2020-07-14,3.2845840194287055,0.017992678754504894,0.9820073212454947
2020-07-15,1.9039850973268733,0.011904302140236838,0.988095697859763
2020-07-16,-2.692783279420753,0.015604489045870706,0.9843955109541292
2020-07-17,0.08762224977515311,0.006023287002721726,0.9939767129972781
2020-07-20,0.0,0.005211791591561098,0.9947882084084388
2020-07-21,2.7337988596743954,0.009952283644355114,0.9900477163556447
2020-07-22,-1.37879054983947,0.00816200111539329,0.9918379988846067
2020-07-23,-2.1030039896026436,0.009527374891717537,0.9904726251082824
2020-07-24,0.7064218113144227,0.0054186580469404305,0.9945813419530593
2020-07-27,2.0461673426480464,0.007041616625143271,0.9929583833748565
2020-07-28,-1.7377447968556534,0.00824862228536878,0.991751377714631
2020-07-29,1.6096217812507942,0.007977846354967713,0.9920221536450319
2020-07-30,-1.5223094417268843,0.014247250237428667,0.9857527497625709
2020-07-31,-2.7549373300796636,0.03370274580592576,0.9662972541940738
2020-08-03,-1.818273758122195,0.045406630831203915,0.9545933691687958
2020-08-04,-0.09139989637321029,0.09558365899412738,0.9044163410058721
2020-08-05,6.229160920998134,0.40239787373524194,0.5976021262647575
2020-08-06,0.1731450995284233,0.09131707028469077,0.9086829297153085
2020-08-07,-1.8694327342004184,0.04058973772660222,0.9594102622733971
2020-08-10,2.854562611848653,0.024898718571488537,0.9751012814285106
2020-08-11,-1.5902600041131514,0.013062163188584872,0.9869378368114143
2020-08-12,1.7182927059015394,0.009953790703923802,0.9900462092960752
2020-08-13,-2.763621443811371,0.01586142957465011,0.984138570425349
2020-08-14,-0.7476670343020252,0.006723952849620406,0.9932760471503785
2020-08-17,-0.3087043589761776,0.004653253260524579,0.9953467467394744
2020-08-18,1.8410239833414697,0.00540141069899028,0.9945985893010088
2020-08-19,-0.5661571683087707,0.004432398280272065,0.9955676017197269
2020-08-20,-0.7014664786475691,0.0044432863004938185,0.9955567136995053
2020-08-21,-0.7498041374370603,0.004726245040645089,0.9952737549593542
2020-08-24,1.800167235934106,0.005862074738412209,0.994137925261587
2020-08-25,-0.4359423095763472,0.006781792056354816,0.9932182079436446
2020-08-26,-2.8839514416108796,0.016889529715012355,0.983110470284987
2020-08-27,-0.31496568265453756,0.009055276537781001,0.9909447234622184
2020-08-28,1.7448758662556592,0.015862901274393187,0.9841370987256064
2020-08-31,-2.925273733243152,0.046050478062234,0.9539495219377656
2020-09-01,4.3793149912529135,0.06447642746954471,0.9355235725304548
2020-09-02,-0.30599824312830615,0.015285066202644413,0.9847149337973551
2020-09-03,0.35026823175085137,0.006353746317341402,0.9936462536826579
2020-09-04,0.17393872309910466,0.006974685099701776,0.9930253149002978
2020-09-08,-2.9215409904772054,0.01949734162817913,0.9805026583718205
2020-09-09,2.0889114898348495,0.013730807536435942,0.9862691924635637
2020-09-10,-2.720221916048154,0.017443056028104413,0.9825569439718952
2020-09-11,-1.0909450185890628,0.007951443584768217,0.9920485564152314
2020-09-14,-0.9175229427368946,0.005318657674107141,0.9946813423258924
2020-09-15,-0.04672096766241945,0.004140631891799605,0.9958593681082
2020-09-16,0.27689214237543464,0.004771621814571976,0.9952283781854274
2020-09-17,1.9140223673163461,0.009928180938631364,0.9900718190613681
2020-09-18,-2.2828628069447006,0.02317039307237338,0.9768296069276261
2020-09-21,-3.525894381931886,0.040473011476856474,0.9595269885231429
2020-09-22,-0.4792212127464572,0.015502045807265104,0.9844979541927342
2020-09-23,-2.7793050069503304,0.018796889808190755,0.9812031101918085
2020-09-24,0.8374646001358708,0.0077985855156765815,0.9922014144843226
2020-09-25,-1.332597925752921,0.009089840444278045,0.9909101595557213
2020-09-28,-2.5148412866333683,0.016186815488821966,0.9838131845111773
2020-09-29,-1.6436161194682597,0.014799154551839482,0.9852008454481599
2020-09-30,1.5403867518716967,0.022653385488692585,0.9773466145113069
2020-10-01,1.2164705130095423,0.07122438566304719,0.9287756143369521
2020-10-02,-4.269862675118823,0.31782250182725824,0.6821774981727411
2020-10-05,5.173865716595557,0.3424030595313516,0.6575969404686478
2020-10-06,-0.5017792398334049,0.08032801482158651,0.919671985178413
2020-10-07,-0.7036776495024923,0.03288546425470447,0.9671145357452948
2020-10-08,3.2307158683738226,0.03798035590608828,0.9620196440939112
2020-10-09,-3.181262834957184,0.038225277077569855,0.9617747229224295
2020-10-13,1.6536009556628994,0.012893280503089459,0.98710671949691
2020-10-14,-0.7980243371324416,0.006745410116917061,0.9932545898830821
2020-10-15,-1.1082140817757289,0.00677298131897251,0.9932270186810266
2020-10-16,-2.149134300117178,0.010153720763600865,0.9898462792363982
2020-10-19,0.9783640612011679,0.007918721113230682,0.9920812788867684
2020-10-20,3.324881766582348,0.01727819656776676,0.9827218034322325
2020-10-21,-0.09874064648946021,0.01168547376706653,0.9883145262329327
2020-10-22,3.3166221191911016,0.028020557716647108,0.9719794422833522
2020-10-23,-1.3042883432322934,0.03379546458254755,0.9662045354174515
2020-10-26,-1.5679331515041146,0.08433758581547135,0.9156624141845278
2020-10-27,-1.8438973987151372,0.26324538802230024,0.7367546119776989
2020-10-28,-6.278659416407945,0.792957616294562,0.20704238370543682
2020-10-29,3.265625341963463,0.43777992339460825,0.5622200766053906
2020-10-30,-1.8295669880588599,0.20866269037802604,0.791337309621973
2020-11-03,3.679529158210712,0.14343668151244468,0.8565633184875543
2020-11-04,0.35496603364710894,0.06259485358733431,0.9374051464126647
2020-11-05,0.8590327407622839,0.07672550811928415,0.9232744918807148
2020-11-06,-0.7068009770331884,0.2308339650130563,0.7691660349869427
2020-11-09,9.000079679146303,0.999894266793799,0.00010573320620015328
2020-11-10,6.581371604099923,0.9934584856100346,0.006541514389964644
2020-11-11,-0.8696090172596568,0.6333715622016719,0.3666284377983275
2020-11-12,-4.332644354749371,0.5972817708234929,0.40271822917650646
2020-11-13,3.233398003661393,0.3153102460095096,0.6846897539904901
2020-11-16,2.8744582029690093,0.13538263866060518,0.8646173613393944
2020-11-17,1.702933195155125,0.04723191950237583,0.9527680804976236
2020-11-18,-0.5930918810899072,0.03307837086984519,0.9669216291301541
2020-11-19,1.1401819521800285,0.06966560436658815,0.9303343956334111
2020-11-23,5.2343546902307425,0.27616556430973105,0.7238344356902681
2020-11-24,4.365563751083332,0.22233445549004358,0.7776655445099555
2020-11-25,0.1145143879282165,0.04866662177656725,0.9513333782234318
2020-11-26,-1.6518585824618706,0.020597896334255985,0.9794021036657432
2020-11-27,-1.2471220360763506,0.01223095930946981,0.9877690406905292
2020-11-30,-2.3804428603480967,0.015870164743890466,0.9841298352561085
2020-12-01,2.771512192149014,0.014022746235148154,0.9859772537648507
2020-12-02,1.2045101229070072,0.008871802383845198,0.9911281976161536
2020-12-03,2.777742249474506,0.01570175928342794,0.984298240716571
2020-12-04,3.286789083989246,0.020754740746313914,0.9792452592536851
2020-12-07,-1.943828149513294,0.01322103357921765,0.9867789664207812
2020-12-08,-1.26696250145224,0.00786675311022729,0.9921332468897717
2020-12-09,1.0441755712498784,0.006673487712987799,0.9933265122870111
2020-12-10,3.214370912574807,0.013453596267968508,0.9865464037320303
2020-12-11,-0.9031745419746727,0.006394726282540087,0.9936052737174588
2020-12-14,0.18104423401792635,0.004131319073664315,0.9958686809263346
2020-12-15,0.8300620910016235,0.003971080381112252,0.9960289196188868
2020-12-16,1.2131582693493659,0.0044041518958964215,0.9955958481041027
2020-12-17,0.1770653091674398,0.005183636266908539,0.9948163637330906
2020-12-18,-0.49729586077714966,0.011951564901955886,0.9880484350980433
2020-12-21,-3.9187077661106877,0.04580270219307936,0.9541972978069198
2020-12-22,0.9573615331714221,0.013414704523961036,0.986585295476038
2020-12-23,2.426546952944198,0.009757404726462672,0.9902425952735365
2020-12-28,0.8190999663145472,0.00490620626226501,0.9950937937377342
2020-12-29,0.3193228768655741,0.004036589917682916,0.9959634100823164
2020-12-30,0.24686511884176443,0.00490193479664499,0.9950980652033542
2021-01-04,1.9918228765498,0.010807833380442517,0.9891921666195567
2021-01-05,3.834730827462392,0.02544169414773976,0.9745583058522594
2021-01-06,0.19869674983141353,0.009826728843985971,0.9901732711560134
2021-01-07,2.946004303062966,0.012983423641720771,0.9870165763582783
2021-01-08,0.38690233346411207,0.008078931670340805,0.9919210683296583
2021-01-11,-0.8387300545879819,0.016965205623196068,0.9830347943768029
2021-01-12,-0.7487957692294515,0.06109287462463911,0.9389071253753598
2021-01-13,-4.952054688108249,0.27642153025330923,0.7235784697466898
2021-01-14,1.024208401372323,0.17890942460899434,0.8210905753910048
2021-01-15,-4.621222358201123,0.2299683927083434,0.7700316072916558
2021-01-18,-0.17782054427269847,0.05182466853824751,0.9481753314617517
2021-01-19,2.183877262904638,0.022301651156676167,0.9776983488433231
2021-01-20,-1.687253040056923,0.014538209235522789,0.9854617907644764
2021-01-21,-2.367153540734633,0.014937332911134825,0.9850626670888643
2021-01-22,-1.6841384788043972,0.009556931040751074,0.9904430689592482
2021-01-26,-0.3320064458359538,0.005884919183872281,0.9941150808161271
2021-01-27,1.470642116019564,0.008667433468906293,0.9913325665310931
2021-01-28,1.3047281922482243,0.022075390168345425,0.9779246098316539
2021-01-29,-3.93097281440968,0.0882519596553979,0.9117480403446014
2021-02-01,3.099430655655173,0.07133624049049594,0.9286637595095034
2021-02-02,4.02195275273289,0.06570409673780211,0.9342959032621971
2021-02-03,0.9728387280856123,0.015889877343026996,0.9841101226569722
2021-02-04,-0.4161071984851269,0.006638171440691099,0.9933618285593081
2021-02-05,0.0702518557819144,0.006136735514286918,0.9938632644857123
2021-02-08,-2.564288663412292,0.014381679107888817,0.9856183208921105
2021-02-09,-2.0490954058724045,0.01187963616331316,0.9881203638366862
2021-02-10,0.9405892171464182,0.007633018296885787,0.9923669817031138
2021-02-11,1.001572939720833,0.014217400474726633,0.9857825995252729
2021-02-12,1.2745264711405988,0.053788783823117095,0.9462112161768825
2021-02-17,3.9630571484049177,0.24655746434527878,0.7534425356547209
2021-02-18,-1.0873661918092294,0.37682050558211116,0.6231794944178886
2021-02-19,-6.857695720047727,0.9977512095347227,0.002248790465277007
2021-02-22,-23.205135672968204,0.9999999999999999,2.376983574260048e-36
2021-02-23,10.461876140625863,0.9999998030243906,1.9697560928597088e-07
2021-02-24,1.4029305254872708,0.8966070491287014,0.10339295087129863
2021-02-25,-5.0854327038434395,0.940432412095704,0.059567587904295886
2021-02-26,-4.182384508439116,0.8277144609693482,0.1722855390306519
2021-03-01,-1.085018160184227,0.460572234838394,0.5394277651616062
2021-03-02,-0.04604122305429348,0.40884389202252264,0.5911561079774774
2021-03-03,-3.7059229156466817,0.5890335895364348,0.41096641046356536
2021-03-04,4.745873037400969,0.6740030641514779,0.325996935848522
2021-03-05,0.7627501906966481,0.6294874577554493,0.37051254224455055
2021-03-08,-5.934865681851537,0.829912190487516,0.17008780951248378
2021-03-09,2.2963702600972855,0.4251060972018115,0.5748939027981883
2021-03-10,3.4151159612737834,0.3122500278949878,0.687749972105012
2021-03-11,4.164062551898295,0.23056160023342828,0.7694383997665717
2021-03-12,-0.515858302381089,0.05814475091146234,0.9418552490885377
2021-03-15,2.0505109141925946,0.02909275659541329,0.9709072434045868
2021-03-16,-1.578143479414966,0.029537859550912683,0.9704621404490873
2021-03-17,3.3787961039294614,0.05812722474355021,0.9418727752564499
2021-03-18,-3.55004393261934,0.08205083540863559,0.9179491645913644
2021-03-19,3.217255577775403,0.0574772663938809,0.942522733606119
2021-03-22,-2.0203281403123077,0.03614228391855086,0.9638577160814491
2021-03-23,-3.107668824801637,0.034096691294119935,0.96590330870588
2021-03-24,0.08731233952391614,0.009511209921268807,0.9904887900787311
